id,formal,url_pc,address,tel,post,geocode,libkey,libid,systemid,city,created_at,updated_at
6051,南砺市立井波図書館,https://library.city.nanto.toyama.jp/,富山県南砺市山見1400,0763-82-0150,932-0231,"136.964212,36.566810",井波,111805,,南砺市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:05 UTC
6052,南砺市立城端図書館,https://library.city.nanto.toyama.jp/,富山県南砺市城端953,0763-62-0312,939-1867,"136.900201,36.513936",城端,111808,,南砺市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:05 UTC
6053,南砺市立平図書館,https://library.city.nanto.toyama.jp/,富山県南砺市下梨2271,0763-66-2240,939-1923,"136.9510006,36.4326238",平,111806,,南砺市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:05 UTC
6054,南砺市立福野図書館,https://library.city.nanto.toyama.jp/,富山県南砺市やかた100 福野文化創造センターヘリオス2階,0763-22-1128,939-1576,"136.918179,36.591358",福野,111809,,南砺市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:05 UTC
6055,入善町立図書館,https://www.town.nyuzen.toyama.jp/gyosei/soshiki/kyoiku_iinkai/toshokan/index.html,富山県下新川郡入善町入膳3200 入善町民会館内,0765-72-0180,939-0626,"137.501778,36.934486",入善図書館,104332,,下新川郡入善町,2025-03-06 05:10:42 UTC,2025-03-07 14:42:05 UTC
6056,小矢部市民図書館,https://oyabe-lib.jp,富山県小矢部市石動町11-10,0766-67-2056,932-0053,"136.865489,36.672631",市民図書館,104334,,小矢部市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:05 UTC
6057,小矢部市津沢コミュニティプラザ図書コーナー,https://oyabe-lib.jp,富山県小矢部市清水369-1,0766-61-2270,932-0114,"136.901540,36.625856",津沢コミュニティプラザ,104335,,小矢部市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:05 UTC
6058,小矢部市巡回図書館車｢まちづくり文庫｣,https://oyabe-lib.jp,富山県小矢部市城山町1-1,0766-67-2056,932-0047,"136.8651807,36.6784775",ＢＭ,105435,,小矢部市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:05 UTC
6059,富山県立図書館,http://www.lib.pref.toyama.jp/,富山県富山市茶屋町206-3,076-436-0178,930-0115,"137.1808531,36.7111378",県立図,104336,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:06 UTC
6060,富山県民共生センター「サンフォルテ」図書室,http://www.sunforte.or.jp/free/svFreeDtl.aspx?servno=3,富山県富山市湊入船町6-7,076-432-4500,930-0805,"137.214643,36.707586",サンフォルテ,104337,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:06 UTC
6061,高岡市立中央図書館,https://www.city.takaoka.toyama.jp/library/index.html,富山県高岡市末広町1番7号 ウイング・ウイング高岡内,0766-20-1818,933-0023,"137.014301,36.742514",中央図書館,104338,,高岡市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:07 UTC
6062,高岡市立中田図書館,https://www.city.takaoka.toyama.jp/library/index.html,富山県高岡市下麻生1108,0766-36-0054,939-1272,"137.0221982,36.6841943",中田図書館,104339,,高岡市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:07 UTC
6063,高岡市立伏木図書館,https://www.city.takaoka.toyama.jp/library/7/index.html,富山県高岡市伏木本町1-21,0766-44-0073,933-0106,"137.0582126,36.7962645",伏木図書館,104340,,高岡市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:07 UTC
6064,高岡市立戸出図書館,https://www.city.takaoka.toyama.jp/library/3/index.html,富山県高岡市戸出町3丁目19-29,0766-63-1254,939-1104,"136.9780179,36.67954",戸出図書館,104341,,高岡市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:07 UTC
6065,高岡市立福岡図書館,https://www.city.takaoka.toyama.jp/library/8/index.html,富山県高岡市福岡町大滝44番地 高岡市ふくおか総合文化センター（Ｕホール）2階,0766-64-1034,939-0132,"136.924888,36.707730",福岡図書館,104342,,高岡市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:07 UTC
6066,立山町立立山図書館,http://lib.town.tateyama.toyama.jp/,富山県中新川郡立山町前沢2385,076-463-0634,930-0221,"137.3128691,36.6630778",立山図書館,104343,,中新川郡立山町,2025-03-06 05:10:42 UTC,2025-03-07 14:42:07 UTC
6067,砺波市立庄川図書館,http://www.city.tonami.toyama.jp/section/1298887729.html,富山県砺波市庄川町青島3607 庄川生涯学習センター内,0763-82-0266,932-0314,"136.989011,36.577636",庄川図書館,104344,,砺波市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:08 UTC
6068,砺波市立砺波図書館,http://www.city.tonami.toyama.jp/section/1298887729.html,富山県砺波市幸町4-1,0763-32-4128,939-1386,"136.9585009,36.63676239999999",砺波図書館,104345,,砺波市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:08 UTC
6069,富山市とやま駅南図書館「ぶらり」・こども図書館,https://www.library.toyama.toyama.jp/,富山県富山市新富町1丁目2-3 CiCビル4階,076-444-0644,930-0002,"137.212602,36.699615",とやま駅南,104371,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:08 UTC
6070,富山市立八尾図書館ほんの森,https://www.library.toyama.toyama.jp/,富山県富山市八尾町井田126,076-454-6846,939-2306,"137.143525,36.6004",ほんの森,104346,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:08 UTC
6071,富山市立図書館八尾東町分館,https://www.library.toyama.toyama.jp/,富山県富山市八尾町東町2149 八尾ふらっと館内,076-455-1466,939-2354,"137.138107,36.578334",八尾東町,104363,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:09 UTC
6072,富山市立図書館呉羽分館,https://www.library.toyama.toyama.jp/,富山県富山市呉羽町2920,076-434-1957,930-0138,"137.164078,36.712754",呉羽,104347,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:09 UTC
6073,富山市立図書館四方分館,https://www.library.toyama.toyama.jp/,富山県富山市四方142-1,076-435-3248,930-2243,"137.1950916,36.756761",四方,104348,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:10 UTC
6074,富山市立図書館堀川分館,https://www.library.toyama.toyama.jp/,富山県富山市堀川小泉町1-18-13,076-422-7173,939-8081,"137.222602,36.676397",堀川,104350,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:10 UTC
6075,富山市立図書館堀川南分館,https://www.library.toyama.toyama.jp/,富山県富山市本郷町243-45 堀川南地区センター内,076-492-3111,939-8045,"137.231684,36.662395",堀川南,104349,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:11 UTC
6076,富山市立大山図書館,https://www.library.toyama.toyama.jp/,富山県富山市上滝577,076-483-0012,930-1312,"137.300294,36.608338",大山,104351,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:11 UTC
6077,富山市立図書館大広田分館,https://www.library.toyama.toyama.jp/,富山県富山市東富山寿町2-1-14 大広田地区センター内,076-437-9980,931-8452,"137.250341,36.751444",大広田,104352,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:12 UTC
6078,富山市立大沢野図書館,https://www.library.toyama.toyama.jp/,富山県富山市高内365番地,076-468-0950,939-2254,"137.205612,36.579351",大沢野,104353,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:12 UTC
6079,富山市立図書館奥田北分館,https://www.library.toyama.toyama.jp/,富山県富山市下新北町2番11号,076-433-9126,930-0802,"137.219075,36.719348",奥田北,104354,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:13 UTC
6080,富山市立婦中図書館,https://www.library.toyama.toyama.jp/,富山県富山市婦中町砂子田1-1,076-465-4493,939-2727,"137.1639587,36.6552949",婦中,104355,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:13 UTC
6081,富山市立図書館山室分館,https://www.library.toyama.toyama.jp/,富山県富山市中市2-8-76,076-492-3408,939-8005,"137.2372365,36.6788186",山室,104356,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:14 UTC
6082,富山市立山田図書館,https://www.library.toyama.toyama.jp/,富山県富山市山田北山41,076-457-2200,930-2106,"137.0804475,36.5845693",山田,104357,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:14 UTC
6083,富山市立図書館岩瀬分館,https://www.library.toyama.toyama.jp/,富山県富山市岩瀬御蔵町1 岩瀬地区センター内,076-437-6377,931-8341,"137.230273,36.754152",岩瀬,104358,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:15 UTC
6084,富山市立図書館新庄分館,https://www.library.toyama.toyama.jp/,富山県富山市新庄町1-3-16,076-442-0756,930-0992,"137.2518762,36.7027214",新庄,104359,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:15 UTC
6085,富山市立図書館月岡分館,https://www.library.toyama.toyama.jp/,富山県富山市上千俵町509,076-429-3432,939-8134,"137.2524898,36.6223283",月岡,104360,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:16 UTC
6086,富山市立図書館,https://www.library.toyama.toyama.jp/,富山県富山市西町5-1,076-461-3200,930-0062,"137.2150812,36.6885342",本館,104361,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:16 UTC
6087,富山市立図書館東部分館,https://www.library.toyama.toyama.jp/,富山県富山市石金1-2-13,076-493-1886,930-0966,"137.2344001,36.6909114",東部,104364,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:17 UTC
6088,富山市立図書館水橋分館,https://www.library.toyama.toyama.jp/,富山県富山市水橋辻ヶ堂129-1,076-478-2390,939-3515,"137.3028534,36.7512368",水橋,104365,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:17 UTC
6089,富山市立細入図書館,https://www.library.toyama.toyama.jp/,富山県富山市楡原405番地,076-485-9050,939-2184,"137.229101,36.527874",細入,104367,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:17 UTC
6090,富山市自動車文庫,https://www.library.toyama.toyama.jp/,富山県富山市西町5-1,076-461-3200,930-0062,"137.2150812,36.6885342",自動車文庫,104372,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:18 UTC
6091,富山市立図書館藤ノ木分館,https://www.library.toyama.toyama.jp/,富山県富山市藤木1246,076-492-3406,930-0936,"137.267137,36.686545",藤ノ木,104368,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:18 UTC
6092,富山市立図書館蜷川分館,https://www.library.toyama.toyama.jp/,富山県富山市赤田50,076-421-9284,939-8064,"137.2215277,36.6547661",蜷川,104369,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:19 UTC
6093,富山市立図書館豊田分館,https://www.library.toyama.toyama.jp/,富山県富山市豊田本町1-2-5,076-438-6331,931-8312,"137.2349675,36.7301297",豊田,104370,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:19 UTC
6094,魚津市立図書館,https://www.uozu-lib.jp/,富山県魚津市本江1940,0765-22-0462,937-0805,"137.402049,36.8174375",魚津市立図書館,104373,,魚津市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:19 UTC
6095,富山県立大学附属図書館富山館,https://www.pu-toyama.ac.jp/library/toyama/index.html,富山県富山市西長江2-2-78,076-464-5410 (内線600),930-0975,"137.237661,36.693597",富山,123289,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:20 UTC
6096,富山県立大学附属図書館射水館,http://www.pu-toyama.ac.jp/library/,富山県射水市黒河5180,0766-56-7500,939-0398,"137.097144,36.706493",射水,107935,,射水市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:20 UTC
6097,高岡法科大学図書館,http://www2.takaoka.ac.jp/,富山県高岡市戸出石代307-3,0766-63-3388,939-1193,"137.001136,36.669980",本館,105765,,高岡市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:20 UTC
6098,桐朋学園大学院大学附属図書館,http://www.toho-lib.com/,富山県富山市呉羽町1884-17,076-434-6800,930-0138,"137.1648965,36.7175535",富山,106707,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:21 UTC
6099,富山大学附属図書館中央図書館,https://www.lib.u-toyama.ac.jp/,富山県富山市五福3190,076-445-6898,930-8555,"137.185630,36.698299",中央図,105499,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:21 UTC
6100,富山大学附属図書館医薬学図書館,https://www.lib.u-toyama.ac.jp/med/,富山県富山市杉谷2630,076-434-7165,930-0195,"137.142180,36.680353",医薬図,105500,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:22 UTC
6101,富山大学附属図書館芸術文化図書館,https://www.lib.u-toyama.ac.jp/art/index.html,富山県高岡市二上町180,0766-25-9110,933-8588,"137.022176,36.774217",芸文図,105502,,高岡市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:22 UTC
6102,富山国際大学図書館,http://www.tuins.ac.jp/library/,富山県富山市東黒牧65-1,076-483-8000,930-1292,"137.275298,36.599951",富山国際大学,105850,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:22 UTC
6103,富山短期大学図書館,https://www.toyama-c.ac.jp/info/library/,富山県富山市願海寺水口444,076-436-5163,930-0193,"137.138976,36.721121",富山短期大学,105851,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:23 UTC
6104,富山高等専門学校図書館情報センター射水図書館,https://www.nc-toyama.ac.jp/library/,富山県射水市海老江練合1-2,0766-86-5138,933-0293,"137.159183,36.757868",富山(射水),109651,,射水市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:23 UTC
6105,富山高等専門学校図書館情報センター本郷図書館,https://www.nc-toyama.ac.jp/library/,富山県富山市本郷町13番地,076-493-5407,939-8630,"137.244073,36.6509388",富山(本郷),108547,,富山市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:23 UTC
6106,富山福祉短期大学図書館,http://www.t-fukushi.urayama.ac.jp/visitor/library.html,富山県射水市三ケ579,0766-55-5567,939-0341,"137.096101,36.725763",図書館,111810,,射水市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:23 UTC
6107,富山情報ビジネス専門学校図書館,http://www.bit.urayama.ac.jp/,富山県射水市三ケ576,0766-55-1420,939-0341,"137.0971201,36.7252539",専門学校,112157,,射水市,2025-03-06 05:10:42 UTC,2025-03-07 14:42:24 UTC
6108,穴水町立図書館,https://anamizu-lib.cous.jp/WebOpac/webopac/index.do,石川県鳳珠郡穴水町字大町チ24-4,0768-52-2952,927-0026,"136.905672,37.228426",穴水図書館,101616,,鳳珠郡穴水町,2025-03-06 05:11:13 UTC,2025-03-07 14:42:48 UTC
6109,羽咋市立図書館,https://www.city.hakui.lg.jp/shiseijouhou/kakuka_shisetsu/8/4209.html,石川県羽咋市鶴多町免田25 コスモアイル羽咋内,0767-22-9777,925-0027,"136.788288,36.898160",羽咋,101617,,羽咋市,2025-03-06 05:11:13 UTC,2025-03-07 14:42:48 UTC
6110,羽咋市移動図書館,https://www.city.hakui.lg.jp/shiseijouhou/kakuka_shisetsu/8/4209.html,石川県羽咋市鶴多町免田25,0767-22-9777,925-0027,"136.7883367,36.8982286",ＢＭ,101618,,羽咋市,2025-03-06 05:11:13 UTC,2025-03-07 14:42:49 UTC
6111,白山市立かわち図書館,https://www.hakusan-lib.jp/,石川県白山市河内町福岡77,076-272-0606,920-2303,"136.6205777,36.3979821",かわち館,101621,,白山市,2025-03-06 05:11:13 UTC,2025-03-07 14:42:49 UTC
6112,白山市移動図書館「のびのび号」,https://www.hakusan-lib.jp/,石川県白山市古城町1番地,076-274-9877,924-0872,"136.5671023,36.5245757",のびのび号,101619,,白山市,2025-03-06 05:11:13 UTC,2025-03-07 14:42:49 UTC
6113,白山市立松任図書館,https://www.hakusan-lib.jp/,石川県白山市古城町1番地,076-274-9877,924-0872,"136.5671023,36.5245757",松任図書館,101620,,白山市,2025-03-06 05:11:13 UTC,2025-03-07 14:42:49 UTC
6114,白山市立美川図書館,https://www.hakusan-lib.jp/,石川県白山市美川永代町ヲ266番地1,076-278-2349,929-0235,"136.48403,36.4879646",美川図書館,101622,,白山市,2025-03-06 05:11:13 UTC,2025-03-07 14:42:50 UTC
6115,白山市立鶴来図書館本町分館,https://www.hakusan-lib.jp/,石川県白山市鶴来本町四丁目ヌ85,076-273-1213,920-2121,"136.625587,36.452815",鶴来分館,101623,,白山市,2025-03-06 05:11:13 UTC,2025-03-07 14:42:50 UTC
6116,白山市立鶴来図書館,https://www.hakusan-lib.jp/,石川県白山市七原町77番地,076-273-8800,920-2143,"136.5980476,36.4836978",鶴来図書館,101624,,白山市,2025-03-06 05:11:13 UTC,2025-03-07 14:42:50 UTC
6117,宝達志水町立図書館,https://ilisod002.apsel.jp/hodatsushimizu-lib/,石川県羽咋郡宝達志水町子浦そ18番地1,0767-29-8350,929-1425,"136.797061,36.862480",宝達志水町立図書館,101625,,羽咋郡宝達志水町,2025-03-06 05:11:13 UTC,2025-03-07 14:42:50 UTC
6118,宝達志水町移動図書館,https://ilisod002.apsel.jp/hodatsushimizu-lib/,石川県羽咋郡宝達志水町子浦そ18-1,0767-29-8350,929-1425,"136.7968693,36.8626111",移動図書館,124486,,羽咋郡宝達志水町,2025-03-06 05:11:13 UTC,2025-03-07 14:42:50 UTC
6119,加賀市立中央図書館,http://www.kagalib.jp/,石川県加賀市大聖寺地方町1-10-4,0761-73-0888,922-0861,"136.3107831,36.3025436",中央図書館,101627,,加賀市,2025-03-06 05:11:13 UTC,2025-03-07 14:42:51 UTC
6120,加賀市立山中図書館,http://www.kagalib.jp/,石川県加賀市山中温泉西桂木町ト19-1,0761-78-4441,922-0112,"136.374822,36.251722",山中図書館,101628,,加賀市,2025-03-06 05:11:13 UTC,2025-03-07 14:42:51 UTC
6121,かほく市立中央図書館,http://www.city.kahoku.ishikawa.jp/library/,石川県かほく市遠塚ロ57番地6,076-285-1377,929-1173,"136.6999938,36.7355823",中央,111599,,かほく市,2025-03-06 05:11:13 UTC,2025-03-07 14:42:51 UTC
6122,かほく市宇ノ気生涯学習センター図書室,http://www.city.kahoku.ishikawa.jp/library/,石川県かほく市宇野気ニ110番地1,076-283-0057,929-1125,"136.7066018,36.7204233",宇ノ気,101630,,かほく市,2025-03-06 05:11:13 UTC,2025-03-07 14:42:51 UTC
6123,石川県西田幾多郎記念哲学館図書室,http://www.nishidatetsugakukan.org/,石川県かほく市内日角井1番地,076-283-6600,929-1126,"136.693825,36.714328",西田,101631,,かほく市,2025-03-06 05:11:13 UTC,2025-03-07 14:42:51 UTC
6124,かほく市高松産業文化センター図書室,http://www.city.kahoku.ishikawa.jp/library/,石川県かほく市高松ク42番地1,076-281-8686,929-1215,"136.7212541,36.7693588",高松,101632,,かほく市,2025-03-06 05:11:13 UTC,2025-03-07 14:42:52 UTC
6125,金沢市自動車文庫,https://www.lib.kanazawa.ishikawa.jp/,石川県金沢市玉川町2-20,076-221-1960,920-0863,"136.6517495,36.5696382",BM,108906,,金沢市,2025-03-06 05:11:13 UTC,2025-03-07 14:42:52 UTC
6126,金沢市立玉川こども図書館,https://www.lib.kanazawa.ishikawa.jp/,石川県金沢市玉川町2-2,076-262-0415,920-0863,"136.6507524,36.5699854",こども,101633,,金沢市,2025-03-06 05:11:13 UTC,2025-03-07 14:42:53 UTC
